image_name,split,blur_score,mean_brightness,contrast
aa21d967-460f8140.jpg,train,55.89,54.52,42.71
aa20ff51-68ecdf6c.jpg,train,134.3,26.46,37.63
aa26ea90-32a439ce.jpg,train,43.32,144.91,63.49
aa2a9333-986da864.jpg,train,151.73,120.79,69.97
aa283528-c455533e.jpg,train,19.4,14.63,18.47
aa28450f-234cf8bb.jpg,train,735.26,87.52,69.71
aa297411-bb90e116.jpg,train,622.0,96.98,61.16
aa2ae003-28b72ad5.jpg,train,40.02,112.69,74.94
aa2a9333-adff1849.jpg,train,179.36,114.03,72.07
aa2b93de-fe1b8893.jpg,train,51.63,17.2,21.58
aa2b93de-d76002fe.jpg,train,71.93,33.02,26.01
aa2a7b0f-552580b2.jpg,train,428.43,101.46,61.29
aa33bdab-16997843.jpg,train,7.49,6.39,16.57
aa2ce511-e3ae388f.jpg,train,172.97,127.45,70.92
aa2ce511-fbd94e1d.jpg,train,115.52,130.81,64.09
aa2ba55b-112a0ae4.jpg,train,767.12,101.97,70.01
aa2e031b-c7502659.jpg,train,246.71,94.06,62.79
aa347f54-318d11fb.jpg,train,53.92,20.35,20.12
aa2d6a57-22fb0605.jpg,train,400.28,102.22,58.56
aa308ac7-4b7dd6f6.jpg,train,51.5,24.89,28.39
aa308ac7-fa9dfb43.jpg,train,31.71,16.18,24.87
aa33bdab-5e43dce2.jpg,train,12.7,8.77,21.11
aa3660c3-14951c98.jpg,train,447.62,139.93,75.54
aa36a2e2-2757e55a.jpg,train,494.54,104.25,64.12
aa3a2bdb-7c45d99a.jpg,train,168.24,96.01,70.46
aa3660c3-d2f051b0.jpg,train,110.6,133.76,68.01
aa3946f1-ad21a136.jpg,train,159.07,33.54,34.75
aa34e248-c47ff453.jpg,train,290.45,142.07,64.67
aa3a2bdb-2c94c475.jpg,train,153.97,110.94,73.28
aa3a87c4-88fe3933.jpg,train,320.47,111.31,56.06
aa3c257c-af9d4d16.jpg,train,578.89,73.89,50.91
aa3f2d2a-4492f123.jpg,train,494.64,100.78,57.96
aa40a7b9-c7870187.jpg,train,17.79,10.17,21.33
aa3e624d-71cb0be1.jpg,train,444.7,145.97,37.14
aa4a3c6c-2eee0908.jpg,train,84.84,87.86,61.63
aa46a5fc-f691ad50.jpg,train,57.32,27.29,36.3
aa49c593-91340553.jpg,train,29.46,25.3,23.46
aa46a5fc-765e5b0e.jpg,train,72.75,23.9,28.19
aa49c593-8499e698.jpg,train,69.05,29.11,30.22
aa4a3c6c-53a592a3.jpg,train,194.89,102.13,51.34
aa468a7c-8c0e1c91.jpg,train,959.94,103.95,55.69
aa4a3c6c-54cbf3a1.jpg,train,221.97,129.78,58.25
aa49c593-3c1b1030.jpg,train,82.26,36.71,44.15
aa4a3d6e-8156e80d.jpg,train,23.5,29.1,33.9
aa50106e-2ce353df.jpg,train,191.75,40.05,46.02
aa4e8bca-ab67fba4.jpg,train,285.13,96.09,79.65
aa4e8bca-d4c8541b.jpg,train,438.87,94.74,62.89
aa50106e-ce1d7cde.jpg,train,127.94,22.56,28.29
aa51266d-ec2ef315.jpg,train,819.01,105.65,71.06
aa501a58-04c06b0f.jpg,train,61.83,25.54,26.35
aa560ef8-2ae0299a.jpg,train,672.73,102.44,55.4
aa536734-6bb068e1.jpg,train,636.4,133.25,53.12
aa50ae02-da499554.jpg,train,35.7,25.81,25.63
aa588061-501bc534.jpg,train,379.91,114.07,73.33
aa560ef8-c38339b7.jpg,train,258.12,122.79,49.47
aa560ef8-6397b662.jpg,train,300.78,126.96,53.6
aa58ace7-c7591ff9.jpg,train,227.24,101.78,67.26
aa58fb4a-6b4e6385.jpg,train,57.59,42.12,32.72
aa59e9d3-0c1c83bb.jpg,train,299.9,139.23,54.77
aa61505b-99d8f06e.jpg,train,102.42,102.13,64.51
aa5ec545-02a309e7.jpg,train,220.02,118.74,54.36
aa60b8fc-e765849f.jpg,train,401.15,97.59,68.14
aa60b8fc-03466132.jpg,train,382.93,85.58,55.8
aa61505b-8ec1d36d.jpg,train,409.06,94.41,54.23
aa60b8fc-92aff638.jpg,train,427.52,85.24,53.07
aa60b8fc-145f2657.jpg,train,419.88,91.14,55.14
aa60b8fc-a9bfa4c6.jpg,train,653.56,84.82,58.39
aa61505b-dc216308.jpg,train,56.87,110.88,58.03
aa61505b-46ce18fa.jpg,train,303.34,111.74,52.49
aa63d3b0-1892c7b0.jpg,train,872.5,93.24,62.93
aa66103d-ddeb5dd1.jpg,train,232.02,124.95,59.54
aa68b819-57ca4d75.jpg,train,143.96,45.86,40.02
aa6b8ddc-825ff120.jpg,train,168.81,118.63,73.85
aa6cef25-1d0b717d.jpg,train,7.73,17.24,16.26
aa6a1b97-9af6d579.jpg,train,369.3,87.72,71.29
aa6fba81-72561412.jpg,train,26.94,20.1,21.45
aa6cef25-1afd9669.jpg,train,5.39,6.04,6.74
aa6dc6ac-8e78a1fc.jpg,train,538.23,91.09,61.2
aa6fba81-ee5866a6.jpg,train,115.48,24.05,29.57
aa6e3073-3b8c47d1.jpg,train,55.41,53.98,50.43
aa6c100e-a3f1b3d8.jpg,train,55.3,27.29,33.64
aa715335-c3f4b7a3.jpg,train,352.9,109.07,66.89
aa72935f-51c398d2.jpg,train,79.79,36.16,43.19
aa729d61-fbae05b4.jpg,train,459.39,106.11,55.09
aa7756a7-6e308c28.jpg,train,184.65,123.09,53.14
aa7be0cc-689b5eca.jpg,train,105.36,39.49,40.57
aa76a971-10ff35e1.jpg,train,192.32,159.0,56.52
aa7617a3-d759a326.jpg,train,193.94,102.43,67.81
aa7be0cc-284a611a.jpg,train,84.16,39.32,33.46
aa7856cc-774a60c6.jpg,train,416.17,86.0,66.85
aa7be0cc-38762c0e.jpg,train,51.64,33.92,29.14
aa7a8116-975d99cd.jpg,train,627.79,71.3,60.01
aa7be0cc-7c1c63d0.jpg,train,86.87,35.66,32.48
aa7a8116-e492d20f.jpg,train,496.66,96.66,67.26
aa7856cc-e2e7ec0c.jpg,train,390.71,85.12,54.08
aa7be0cc-ac0d15f6.jpg,train,3.77,12.86,13.31
aa7f44cf-9c05332d.jpg,train,157.02,34.43,40.15
aa819ae3-a96946e8.jpg,train,1249.42,101.47,60.15
aa7be0cc-b653a3f6.jpg,train,29.44,16.69,23.61
aa7f5521-22d5fbbf.jpg,train,322.38,95.0,51.24
aa7f5521-5eab16e8.jpg,train,354.55,102.75,51.88
aa7f5521-d0ed4473.jpg,train,466.59,110.9,57.27
aa83f77c-455d5aa2.jpg,train,75.27,26.55,35.25
aa889a05-eea0d18b.jpg,train,182.46,64.05,43.87
aa88a8b0-b07d1224.jpg,train,13.05,15.06,15.26
aa81afbf-13b80565.jpg,train,372.46,92.36,66.99
aa81afbf-dcd08480.jpg,train,395.37,91.07,53.59
aa86374e-3c7f8f3e.jpg,train,262.11,40.12,42.17
aa88fa0c-5cce2d41.jpg,train,116.68,123.83,62.48
aa88fa0c-3f35071b.jpg,train,458.3,116.32,56.3
aa89051b-f32be128.jpg,train,1023.11,116.09,58.9
aa88fa0c-ca70bfe1.jpg,train,368.52,123.94,49.06
aa88fa0c-fda02603.jpg,train,279.51,138.29,55.43
aa89051b-2087181d.jpg,train,473.93,121.68,60.88
aa8a319e-079591d4.jpg,train,109.38,34.13,38.04
aa8a319e-08caae19.jpg,train,53.1,22.74,27.4
aa89a0bb-3402df22.jpg,train,427.02,102.83,61.55
aa89a0bb-ec0af316.jpg,train,448.45,118.39,48.55
aa8a319e-cd7b0d9b.jpg,train,52.68,13.87,21.94
aa8a319e-9226db0b.jpg,train,48.64,22.07,21.54
aa89a0bb-35083a77.jpg,train,436.59,102.91,50.2
aa93c995-242629aa.jpg,train,21.49,17.83,18.02
aa8be401-baf6f3f0.jpg,train,165.26,36.82,32.8
aa8edb66-b39bc4a3.jpg,train,90.54,114.97,63.19
aa916064-5bb297a3.jpg,train,740.14,117.85,66.61
aa89a0bb-3687cd4b.jpg,train,867.98,91.01,59.26
aa9470d7-d775145b.jpg,train,156.42,152.26,60.87
aa94c316-6c632a7d.jpg,train,210.17,110.92,47.25
aa8fa68b-678abb12.jpg,train,74.99,27.27,35.26
aa94c316-0de58aa0.jpg,train,275.4,122.31,66.31
aa94c316-a3dc9cd7.jpg,train,176.69,98.52,42.67
aa94c316-f76d5612.jpg,train,400.32,106.53,51.92
aa94c316-3a0eb4f2.jpg,train,467.6,109.99,58.77
aa94c316-a6b98b9c.jpg,train,300.51,112.79,55.39
aa94c316-cd03350d.jpg,train,1052.37,106.02,56.78
aa94c316-cf8825cd.jpg,train,624.64,63.42,50.14
aa94c316-ed4a9893.jpg,train,581.41,107.48,58.07
aa954afc-5b784273.jpg,train,378.88,86.58,62.28
aa94c316-ef205437.jpg,train,305.9,101.95,55.02
aa97af2e-0bfe5c2a.jpg,train,188.63,87.99,56.5
aa954afc-a369866e.jpg,train,898.14,111.96,58.32
aa9a67f4-2719cb9c.jpg,train,117.4,76.06,54.79
aa9672a7-a9a0e04c.jpg,train,41.95,20.98,31.71
aa954afc-736f0ac7.jpg,train,169.72,180.32,60.83
aa960d85-991ba700.jpg,train,67.16,34.46,40.37
aa97af2e-7c384ae0.jpg,train,230.24,103.37,71.04
aa97af2e-924b1daa.jpg,train,547.6,113.67,51.76
aa97af2e-64846435.jpg,train,78.31,89.7,67.48
aa9a67f4-fef9612e.jpg,train,66.99,13.25,20.64
aaa1326d-a82eccc6.jpg,train,445.51,95.85,61.49
aa9d84a1-6055119e.jpg,train,27.6,24.64,25.9
aa9af0a8-c48c50fb.jpg,train,147.83,117.64,61.74
aa9d84a1-eadd44e5.jpg,train,46.23,64.06,47.13
aa9af0a8-9d757f3e.jpg,train,271.27,88.0,56.21
aaa27775-62bb4f9d.jpg,train,304.81,80.65,64.61
aaa25452-b01d9f04.jpg,train,357.18,73.78,72.26
aaa27775-62fc4658.jpg,train,81.21,61.26,57.83
aa9f9f06-d2a7a38e.jpg,train,238.22,117.35,58.7
aa9ee5de-e58849a4.jpg,train,318.81,102.54,59.64
aaa27775-78f4d55c.jpg,train,94.57,49.03,46.85
aaa27775-f5b87970.jpg,train,390.9,85.71,66.52
aaa27775-d99b31b7.jpg,train,352.64,94.74,72.52
aaa3095f-0b845a2e.jpg,train,483.48,125.56,63.72
aaa27775-6ea34d48.jpg,train,66.15,58.2,52.48
aaa3095f-23faa61d.jpg,train,572.04,117.54,59.64
aaa27eab-84a918a3.jpg,train,9.85,12.77,11.98
aaa76e5e-14b26fff.jpg,train,305.39,101.59,72.75
aaa3095f-618ffa02.jpg,train,406.69,106.55,63.62
aaa6ddbc-393731fe.jpg,train,229.17,137.09,50.76
aaa76e5e-1f5bc10c.jpg,train,484.46,98.17,76.78
aaa44c7c-f59d31b3.jpg,train,401.84,96.92,55.88
aaa790ae-49194da9.jpg,train,431.37,98.78,58.19
aaa9698a-166ce16f.jpg,train,36.11,21.45,28.15
aaa6ddbc-cd399855.jpg,train,674.78,113.67,54.39
aaa81212-1a97f6ce.jpg,train,227.57,71.15,74.09
aaa81212-2e817022.jpg,train,36.8,18.34,23.37
aab38212-e08fb345.jpg,train,83.08,21.23,24.91
aaa8373f-88590df4.jpg,train,113.95,32.67,47.79
aab0c374-a3681edf.jpg,train,81.32,123.09,66.13
aaa97f3c-d7de0ede.jpg,train,79.98,98.86,59.99
aaac0b4b-50517270.jpg,train,70.95,56.54,56.87
aaae0fdf-ca56ea59.jpg,train,115.54,83.32,57.56
aab38212-de4552a8.jpg,train,159.48,71.86,45.88
aab475e7-168df0dc.jpg,train,140.5,92.41,64.06
aab5d6d1-dfced44f.jpg,train,83.85,43.54,39.97
aab6f2c3-ab6f3c9a.jpg,train,22.82,9.61,15.3
aab8015a-1319bddd.jpg,train,431.07,98.19,61.33
aab737a1-5acd3f9b.jpg,train,135.74,114.1,65.05
aab834eb-ff7d0308.jpg,train,22.59,26.8,32.06
aab737a1-e701b430.jpg,train,271.63,112.27,49.62
aabc8732-1f5df15f.jpg,train,524.74,88.44,71.52
aab834eb-efa35a91.jpg,train,20.06,10.21,21.31
aab852b6-78352553.jpg,train,80.82,34.28,37.68
aabd0864-c544e65f.jpg,train,173.02,109.35,71.97
aabd0864-00e43842.jpg,train,241.67,102.65,69.23
aabde8f6-4ba28bad.jpg,train,350.9,83.14,71.49
aabf3e55-52baf081.jpg,train,246.85,47.44,43.04
aac17d1d-2b9ffe34.jpg,train,16.46,16.44,18.09
aabf3e55-a605f55a.jpg,train,68.07,78.74,42.07
aac5ec98-c901e06d.jpg,train,554.6,89.79,50.37
aac0ea2a-acbeaaff.jpg,train,38.87,23.2,27.2
aac7193c-3b225151.jpg,train,251.35,81.7,50.27
aac57201-13bde5db.jpg,train,125.21,116.14,57.2
aac2029c-0755b19d.jpg,train,202.27,115.31,77.6
aac67fb9-cd8add94.jpg,train,260.75,128.95,73.05
aac7193c-561d66af.jpg,train,73.49,24.67,29.44
aac8037d-aa550ed2.jpg,train,406.24,101.75,52.71
aac7193c-0677301c.jpg,train,183.11,65.47,51.87
aac684b7-20fae9e2.jpg,train,507.29,84.28,58.54
aac9f059-134c5db4.jpg,train,55.44,17.09,20.26
aacb2d8e-35441c27.jpg,train,143.46,26.97,35.04
aac9f059-8e699427.jpg,train,8.01,13.49,20.43
aacae62d-6425fb9b.jpg,train,190.25,94.36,69.4
aacb2d8e-01f04980.jpg,train,99.97,31.72,41.97
aac8037d-31c9340d.jpg,train,353.67,112.38,57.18
aacceafb-c622c1cf.jpg,train,292.08,102.71,67.61
aacceafb-c93f80d7.jpg,train,765.78,108.73,57.88
aacbb887-863185da.jpg,train,278.4,108.12,54.66
aacb2d8e-19480975.jpg,train,42.28,24.54,30.52
aad05e3b-09acea4b.jpg,train,95.93,34.61,38.03
aad05e3b-271c4dee.jpg,train,103.52,40.61,33.09
aaceeaf2-34d42bd0.jpg,train,307.78,96.61,58.26
aacf31ff-58ff6281.jpg,train,31.78,15.59,21.75
aad05e3b-a51dd7fb.jpg,train,32.5,17.26,19.77
aad46a3e-a99be8f8.jpg,train,106.22,31.11,31.71
aad2de04-cf2ae501.jpg,train,15.58,14.07,21.74
aacf4e16-0032c907.jpg,train,31.21,34.17,31.3
aad3597b-5e13fd53.jpg,train,5.66,14.58,17.24
aad3597b-0aec9104.jpg,train,16.5,20.96,23.09
aad2d75f-a834f8d7.jpg,train,543.79,113.44,54.5
aad3597b-0bd3737b.jpg,train,25.04,17.46,21.41
aad3597b-61eea1da.jpg,train,11.1,16.02,13.39
aad46a3e-d531c6f1.jpg,train,362.3,100.32,68.91
aad71322-b70045a6.jpg,train,98.61,30.63,33.11
aad72b24-cabf8d2b.jpg,train,233.85,84.77,67.02
aadbcb02-ae313b8a.jpg,train,877.23,96.22,75.63
aad71322-1082eecf.jpg,train,6.92,7.0,14.82
aadc9581-350462f5.jpg,train,220.8,122.62,53.65
aad526b1-6c3828d5.jpg,train,29.43,19.78,24.81
aad75eb8-94893464.jpg,train,70.42,64.69,42.89
aad72b24-cb9aebd3.jpg,train,167.28,26.83,31.12
aadc9581-caf5418f.jpg,train,135.46,151.22,49.56
aad8615c-efd25eee.jpg,train,64.73,24.58,28.39
aadcb77e-18d47c80.jpg,train,496.84,86.94,51.49
aadd2a9c-9478b53b.jpg,train,146.19,97.27,62.85
aadcb77e-0d49b493.jpg,train,909.76,103.22,56.06
aadd2a9c-0290850e.jpg,train,127.79,95.09,71.6
aaddc191-6f4e5d21.jpg,train,611.47,108.79,53.55
aaddd56b-d09321ac.jpg,train,93.04,29.28,33.55
aaddb12e-82dd1431.jpg,train,124.26,117.45,70.55
aadef3dc-e0064aef.jpg,train,98.34,99.94,65.05
aaded35b-7611b784.jpg,train,199.89,95.07,65.67
aadfc4e2-34d20840.jpg,train,166.53,73.65,69.35
aadfd4be-bc30c3c6.jpg,train,85.84,121.81,48.37
aadfd4be-38b7be7d.jpg,train,322.64,79.93,64.62
aadfac3a-b645d207.jpg,train,168.68,118.74,59.54
aae52806-cb5da178.jpg,train,307.96,85.3,44.87
aaec0f2e-2c9c8a61.jpg,train,53.77,21.92,27.69
aaed66dc-49810569.jpg,train,308.04,114.67,67.39
aaec37f7-1ee98527.jpg,train,27.22,14.46,23.67
aae8ecee-9a5f1bdf.jpg,train,218.09,120.94,63.64
aae8ecee-3df041e2.jpg,train,399.73,101.57,61.83
aaed6ab8-94f5e858.jpg,train,422.84,96.51,56.56
aaec0f2e-88dbb89c.jpg,train,41.02,33.18,38.86
aae8ecee-a246b163.jpg,train,174.85,121.91,58.92
aaef111f-4fca7934.jpg,train,140.94,40.26,36.53
aaec37f7-0aac8b9a.jpg,train,83.75,34.3,30.66
aaee8a35-47a5a77c.jpg,train,78.46,24.57,26.39
aaef111f-be2e2029.jpg,train,93.1,42.08,40.64
aaed6ab8-5b43384d.jpg,train,385.12,95.08,68.93
aaef111f-ff3f34b5.jpg,train,183.47,47.52,37.99
aaf4bbc5-da156761.jpg,train,15.39,15.16,18.02
aaf01276-2e28db75.jpg,train,46.37,14.86,28.14
aaefd959-a726ba40.jpg,train,76.07,33.62,30.4
aaf122ed-02c2273a.jpg,train,192.17,92.63,59.83
aaf122ed-78a30768.jpg,train,296.16,114.48,70.84
aaf19417-97278c4e.jpg,train,199.05,124.14,73.93
aaf06fed-d58f266d.jpg,train,562.55,94.24,60.66
aafac02b-8f49a478.jpg,train,154.59,84.28,65.48
aafac02b-3b7578d9.jpg,train,111.49,82.69,62.88
aaf54709-5a65a4a7.jpg,train,321.48,120.86,57.14
aafc7096-c23fa386.jpg,train,136.45,76.05,59.58
aafc8fe5-c5790b60.jpg,train,391.66,137.63,77.24
aaf19417-a88774b3.jpg,train,323.96,130.33,75.55
aafcc602-8c41b356.jpg,train,325.28,131.97,63.48
aafc8fe5-a8bc29d0.jpg,train,124.36,162.21,61.56
aafc8fe5-d0b1640d.jpg,train,86.31,166.33,63.97
aafe19f7-40223c6b.jpg,train,22.9,11.25,16.77
aafe19f7-38762d01.jpg,train,19.02,9.05,19.3
aafc8fe5-de84277a.jpg,train,300.34,89.73,62.97
aafe19f7-250a8087.jpg,train,57.95,30.13,36.73
aafe19f7-7c700873.jpg,train,9.74,7.87,15.73
aafe19f7-65e55519.jpg,train,6.37,7.52,15.25
aafe19f7-51795134.jpg,train,43.9,27.11,35.99
aafe19f7-8994ad50.jpg,train,30.76,10.4,20.96
aafe19f7-a0ed1eb2.jpg,train,45.17,15.75,28.36
ab01fa5f-b9b51885.jpg,train,6.84,11.26,20.6
aafe19f7-729ed2c0.jpg,train,21.48,11.95,18.71
ab063921-a0bc9aad.jpg,train,558.43,119.7,60.31
aafe8762-460c5a97.jpg,train,47.33,29.15,24.51
ab0b946c-f9d814e9.jpg,train,384.35,92.21,57.88
ab025705-263efe0f.jpg,train,183.07,127.75,48.86
ab01fa5f-2ceb47b6.jpg,train,68.29,21.63,26.76
aafe19f7-f044a21c.jpg,train,77.89,17.7,34.92
ab0d0845-6d675d62.jpg,train,132.1,54.25,48.7
ab12975c-a7c05592.jpg,train,130.52,23.66,32.74
ab0ba13b-0c400de3.jpg,train,180.47,132.63,63.57
ab05f6c4-d2f41b34.jpg,train,528.27,111.57,64.56
ab0735fb-f491ca69.jpg,train,406.24,87.11,63.37
ab0805d5-dea6087d.jpg,train,264.28,42.62,46.58
ab0736b0-c1a3ba6f.jpg,train,236.61,133.51,55.05
ab12975c-eafefd7b.jpg,train,387.54,68.02,51.64
ab0f9d05-a356963b.jpg,train,428.25,103.54,57.84
ab17f15e-12ac86e4.jpg,train,148.3,97.51,73.45
ab11c4b5-e98a6df2.jpg,train,267.63,91.98,60.3
ab14f9fa-07aed866.jpg,train,45.5,43.05,33.27
ab1a129c-6823c128.jpg,train,95.09,31.42,31.24
ab12975c-abce86fe.jpg,train,189.68,27.44,35.73
ab192a65-1155d0f7.jpg,train,48.39,69.39,56.4
ab17f15e-bf3e1aa2.jpg,train,43.01,35.81,42.03
ab182763-40f819af.jpg,train,269.03,96.17,64.72
ab1873a4-c4d9444e.jpg,train,122.45,89.15,65.1
ab1f0c69-3dadd68a.jpg,train,70.2,25.0,28.52
ab1b05cb-40b460f4.jpg,train,441.49,107.66,54.88
ab1dd87d-285bb019.jpg,train,151.63,132.45,69.91
ab1be3eb-98318697.jpg,train,53.56,25.97,32.87
ab1fc2c0-f6405503.jpg,train,137.19,29.92,35.49
ab1be3eb-62429cc7.jpg,train,102.19,34.76,37.23
ab1be3eb-dc42a223.jpg,train,39.69,93.98,59.3
ab1be3eb-de6aa1b4.jpg,train,121.59,36.72,43.51
ab1e879d-2e4ff79b.jpg,train,138.65,71.98,64.5
ab1fc2c0-5ec7ea99.jpg,train,118.21,47.32,35.01
ab1f77c4-95d96436.jpg,train,289.98,117.1,62.73
ab202622-324e1582.jpg,train,236.4,36.79,43.57
ab2579c2-3e10f825.jpg,train,57.1,33.41,33.33
ab2360f2-7704a1bf.jpg,train,157.46,104.85,65.91
ab21613e-9b3ec4b8.jpg,train,93.83,98.09,64.36
ab21613e-a70ca1d2.jpg,train,102.06,80.71,68.72
ab25f06f-19b3bdc7.jpg,train,133.81,137.2,70.77
ab2410ef-688e445f.jpg,train,10.44,28.88,35.8
ab2579c2-b37b188c.jpg,train,52.9,19.08,22.75
ab232e21-db1852ba.jpg,train,409.81,84.66,56.17
ab2360f2-365baaa5.jpg,train,253.13,94.61,58.51
ab26215a-2fb01d48.jpg,train,170.95,101.83,72.36
ab25f06f-4bf3e699.jpg,train,952.95,89.85,58.19
ab25f06f-9e53b3a9.jpg,train,53.19,150.6,71.84
ab2b1dee-b2e1f24e.jpg,train,39.53,86.42,63.23
ab2c10ef-70b5ba46.jpg,train,25.96,14.59,25.91
ab2b1dee-908cb1fc.jpg,train,203.39,95.85,68.96
ab25f06f-27247e1e.jpg,train,451.19,109.57,70.52
ab26215a-5559bf43.jpg,train,385.68,84.46,66.66
ab2b1dee-3c7a11b7.jpg,train,96.72,81.74,67.68
ab27eef9-c29dab2b.jpg,train,84.14,32.35,40.79
ab2b1dee-b32838d0.jpg,train,11.6,19.97,25.95
ab2b1dee-b576c70e.jpg,train,179.09,78.19,61.75
ab2d2309-a62a00d1.jpg,train,154.84,109.32,57.95
ab2d2309-c0f492e1.jpg,train,165.93,119.65,57.35
ab2f1cb5-9d30161c.jpg,train,16.34,11.99,17.12
ab303e20-ddbd0ee0.jpg,train,178.79,116.25,71.73
ab2f6749-1dc1c5e4.jpg,train,296.9,98.49,65.28
ab31bddd-5b735d45.jpg,train,80.08,41.86,33.65
ab2f6749-b3a811b5.jpg,train,305.27,108.94,55.76
ab2f1cb5-7bf24947.jpg,train,248.04,48.95,39.61
ab2f6ec0-3d38787c.jpg,train,403.81,106.02,64.31
ab2f6749-f8d994ff.jpg,train,431.25,103.27,61.16
ab337e01-9471f6ce.jpg,train,304.35,122.02,85.01
ab32ee28-b56f0011.jpg,train,227.35,66.34,66.89
ab36a641-4db29301.jpg,train,235.39,95.7,54.13
ab361ee3-8169f919.jpg,train,998.71,107.22,63.8
ab35578d-5afd3cab.jpg,train,17.8,12.52,18.17
ab3d2e1c-447c26e8.jpg,train,78.69,124.02,58.85
ab3d4c47-2eb1cbf1.jpg,train,481.71,94.41,61.28
ab3ae392-1eb3e997.jpg,train,35.64,85.25,52.12
ab3dbbe8-a52ebb0b.jpg,train,23.66,14.32,11.94
ab36a641-5ae7a678.jpg,train,693.66,122.54,59.9
ab3c5452-2c3d0ab5.jpg,train,355.79,95.47,53.55
ab3d3bfe-06f39d70.jpg,train,339.1,138.13,61.96
ab441b42-238fa42c.jpg,train,664.57,124.14,46.86
ab3ccd32-6f08acfe.jpg,train,30.25,16.23,15.9
ab463abf-89c23285.jpg,train,56.47,17.6,29.02
ab425fe5-49f4c94a.jpg,train,383.75,80.57,51.25
ab4515ca-14c3ce00.jpg,train,44.07,100.42,65.83
ab463abf-2767461b.jpg,train,17.79,16.75,19.05
ab4796d2-419854cf.jpg,train,213.58,115.62,51.1
ab457914-d0d4db91.jpg,train,699.62,91.18,55.18
ab4796d2-3f8d222b.jpg,train,767.97,103.39,52.12
ab4e03a3-283e7968.jpg,train,59.19,29.87,29.24
ab463abf-e928b71f.jpg,train,78.26,27.51,32.97
ab482bb2-b61ae53f.jpg,train,186.2,34.4,37.6
ab463abf-8c8f82b5.jpg,train,456.74,95.51,62.01
ab4796d2-ef74d367.jpg,train,361.64,95.52,61.86
ab48a1a7-408212d4.jpg,train,548.26,103.79,59.63
ab4edc1b-03b58d2b.jpg,train,28.7,15.5,14.2
ab4969b2-cbd2812e.jpg,train,866.97,89.25,72.47
ab4edc1b-adea1c09.jpg,train,12.27,13.15,14.68
ab4969b2-aa464d45.jpg,train,737.06,99.7,57.02
ab4edc1b-093aeb2c.jpg,train,36.47,14.67,23.77
ab4edc1b-51ecb425.jpg,train,31.27,14.19,17.79
ab4edc1b-065f1e3f.jpg,train,43.83,13.91,17.59
ab4e5406-bd0b9e6f.jpg,train,67.09,131.71,53.68
ab4edc1b-f9f775c4.jpg,train,122.65,35.72,41.34
ab4edc1b-93ce2c0d.jpg,train,171.51,116.28,65.6
ab4edc1b-0fd54529.jpg,train,78.54,46.46,37.2
ab5005fb-f9964ae2.jpg,train,336.03,95.67,64.42
ab514bf7-d4f21dc3.jpg,train,442.63,114.94,66.81
ab54b6e9-69565029.jpg,train,20.13,65.73,58.02
ab5325cd-1a6306fa.jpg,train,334.25,110.62,54.66
ab5325cd-913693d3.jpg,train,147.9,110.69,54.1
ab53f2ce-9fb51054.jpg,train,225.5,127.59,62.22
ab571451-d3ccfb58.jpg,train,67.39,22.83,26.28
ab5686e0-74369ff7.jpg,train,46.19,25.74,23.33
ab54a87d-1feebfb5.jpg,train,259.9,114.22,65.64
ab54acf3-d6373789.jpg,train,310.24,110.55,70.35
ab554e04-e4199710.jpg,train,238.8,116.89,73.03
ab54b6e9-91a74408.jpg,train,221.92,52.5,35.75
ab5686e0-eb81e005.jpg,train,25.56,13.98,20.64
ab571def-fa45fbca.jpg,train,131.02,153.56,55.88
ab5914fc-e9d903d5.jpg,train,25.02,18.14,23.12
ab56affb-bbd3bdf3.jpg,train,47.36,33.24,40.07
ab5914fc-e2b991ff.jpg,train,28.35,12.88,20.12
ab5817d0-a59a0a32.jpg,train,68.08,40.57,30.75
ab5914fc-66575892.jpg,train,40.19,37.28,38.34
ab5bfde7-31f29ba3.jpg,train,107.71,26.67,31.12
ab5bfde7-43a4995c.jpg,train,83.1,71.43,36.93
ab5986b9-1dd93af5.jpg,train,96.31,40.26,34.76
ab5bd98b-092800bc.jpg,train,218.31,117.72,61.15
ab5bfde7-eede89fb.jpg,train,135.98,42.24,41.39
ab5ec977-ed431e27.jpg,train,313.23,97.86,72.95
ab5df019-de46f96d.jpg,train,307.07,114.92,51.97
ab5bfde7-02bcf5ff.jpg,train,78.21,35.93,25.73
ab5e9398-a8775f60.jpg,train,180.86,119.47,48.6
ab5df019-f9205bb1.jpg,train,407.41,112.44,62.23
ab623d1c-8331c905.jpg,train,60.66,21.82,33.39
ab5ec977-35d280dd.jpg,train,254.7,84.15,58.77
ab6237e4-d274853c.jpg,train,210.25,45.87,37.72
ab5ec977-cbbbc20d.jpg,train,297.32,91.79,64.44
ab647b20-91eb5195.jpg,train,66.15,37.63,37.55
ab5f4e49-fb76807a.jpg,train,309.54,85.58,63.13
ab5f4e49-57dcbab6.jpg,train,281.07,103.16,65.17
ab5f4e49-dc086ab3.jpg,train,479.04,100.6,65.61
ab62abd3-625f7ce8.jpg,train,144.03,119.68,69.03
ab6237e4-4bb4b798.jpg,train,129.91,36.67,32.92
ab62abd3-32276569.jpg,train,55.32,48.84,42.0
ab62abd3-987b2564.jpg,train,12.39,25.21,26.16
ab647edd-1e1b3655.jpg,train,177.64,39.28,36.64
